 run burst level fpga channel peak over_thr peak_space peak_time 1st_sample 2nd_sample 3rd_sample 4th_sample 5th_sample timestamp
2109 6235.0 41463 l1 PP1 6.0 58.0 1.0 1.0 0.0 0.0 14.0 31.0 28.0 15.0 80003932.0
2110 6235.0 41463 l1 PP1 6.0 59.0 1.0 1.0 0.0 0.0 0.0 0.0 7.0 13.0 80004138.0
2111 6235.0 41463 l1 PP1 6.0 60.0 1.0 1.0 1.0 0.0 1.0 8.0 14.0 11.0 80004139.0
2112 6235.0 41463 l1 PP1 6.0 61.0 1.0 1.0 0.0 0.0 7.0 13.0 10.0 5.0 80004140.0
2113 6235.0 41463 l1 PP1 6.0 62.0 1.0 1.0 0.0 0.0 1.0 3.0 7.0 9.0 80004175.0
2114 6235.0 41463 l1 PP1 6.0 63.0 1.0 1.0 1.0 0.0 2.0 6.0 8.0 6.0 80004176.0
2115 6235.0 41463 l1 PP1 6.0 64.0 1.0 1.0 1.0 0.0 1.0 6.0 9.0 7.0 80004306.0
2116 6235.0 41463 l1 PP1 6.0 65.0 1.0 1.0 0.0 0.0 5.0 8.0 6.0 3.0 80004307.0
2117 6235.0 41463 l1 PP1 6.0 66.0 1.0 1.0 1.0 0.0 0.0 5.0 11.0 10.0 80004591.0
2118 6235.0 41463 l1 PP1 6.0 67.0 1.0 1.0 0.0 0.0 5.0 11.0 10.0 5.0 80004592.0
2119 6235.0 41463 l1 PP1 6.0 68.0 1.0 1.0 0.0 0.0 1.0 3.0 10.0 14.0 80004732.0
2120 6235.0 41463 l1 PP1 6.0 69.0 1.0 1.0 1.0 0.0 2.0 9.0 13.0 10.0 80004733.0
2121 6235.0 41463 l1 PP1 6.0 70.0 1.0 1.0 0.0 0.0 7.0 11.0 8.0 3.0 80004734.0
2122 6235.0 41463 l1 PP1 6.0 71.0 1.0 1.0 0.0 0.0 1.0 2.0 9.0 18.0 80004749.0
2123 6235.0 41463 l1 PP1 6.0 72.0 1.0 1.0 1.0 0.0 1.0 8.0 17.0 17.0 80004750.0
2124 6235.0 41463 l1 PP1 6.0 73.0 1.0 1.0 1.0 0.0 7.0 16.0 16.0 8.0 80004751.0
2125 6235.0 41463 l1 PP1 6.0 74.0 1.0 1.0 0.0 0.0 1.0 0.0 13.0 49.0 80004770.0
2126 6235.0 41463 l1 PP1 6.0 75.0 1.0 1.0 0.0 0.0 0.0 12.0 48.0 58.0 80004771.0
2127 6235.0 41463 l1 PP1 6.0 76.0 1.0 1.0 1.0 0.0 13.0 49.0 59.0 40.0 80004772.0
2128 6235.0 41463 l1 PP1 6.0 77.0 1.0 1.0 0.0 0.0 36.0 46.0 27.0 4.0 80004773.0
2129 6235.0 41463 l1 PP1 6.0 78.0 1.0 1.0 1.0 0.0 1.0 2.0 6.0 6.0 80005226.0
2130 6235.0 41463 l1 PP1 6.0 79.0 1.0 1.0 1.0 0.0 0.0 4.0 9.0 9.0 80005279.0
2131 6235.0 41463 l1 PP1 6.0 80.0 1.0 1.0 1.0 0.0 4.0 9.0 9.0 6.0 80005280.0
2132 6235.0 41463 l1 PP1 6.0 81.0 1.0 1.0 0.0 0.0 0.0 1.0 19.0 36.0 80005297.0
2133 6235.0 41463 l1 PP1 6.0 82.0 1.0 1.0 1.0 0.0 2.0 20.0 37.0 31.0 80005298.0
2134 6235.0 41463 l1 PP1 6.0 83.0 1.0 1.0 0.0 0.0 18.0 35.0 29.0 13.0 80005299.0
2135 6235.0 41463 l1 PP1 6.0 84.0 1.0 1.0 1.0 0.0 1.0 5.0 10.0 9.0 80005322.0
2136 6235.0 41463 l1 PP1 6.0 85.0 1.0 1.0 0.0 0.0 4.0 9.0 8.0 4.0 80005323.0
2137 6235.0 41463 l1 PP1 6.0 86.0 1.0 1.0 1.0 0.0 0.0 3.0 7.0 7.0 80005379.0
2138 6235.0 41463 l1 PP1 6.0 87.0 1.0 1.0 1.0 0.0 3.0 7.0 7.0 4.0 80005380.0
2139 6235.0 41463 l1 PP1 6.0 88.0 1.0 1.0 1.0 0.0 1.0 6.0 13.0 13.0 80005419.0
2140 6235.0 41463 l1 PP1 6.0 89.0 1.0 1.0 1.0 0.0 5.0 12.0 12.0 7.0 80005420.0
2141 6235.0 41463 l1 PP1 6.0 90.0 1.0 1.0 0.0 0.0 1.0 1.0 6.0 10.0 80005776.0
2142 6235.0 41463 l1 PP1 6.0 91.0 1.0 1.0 1.0 0.0 0.0 5.0 9.0 8.0 80005777.0
2143 6235.0 41463 l1 PP1 6.0 92.0 1.0 1.0 0.0 0.0 5.0 9.0 8.0 4.0 80005778.0
2144 6235.0 41463 l1 PP1 6.0 93.0 1.0 1.0 1.0 0.0 0.0 1.0 7.0 7.0 80005846.0
2145 6235.0 41463 l1 PP1 6.0 94.0 1.0 1.0 1.0 0.0 2.0 8.0 8.0 5.0 80005847.0
2146 6235.0 41463 l1 PP1 6.0 95.0 1.0 1.0 0.0 0.0 0.0 1.0 6.0 8.0 80005982.0
2147 6235.0 41463 l1 PP1 6.0 96.0 1.0 1.0 1.0 0.0 1.0 6.0 8.0 5.0 80005983.0
2148 6235.0 41463 l1 PP1 6.0 97.0 1.0 1.0 0.0 0.0 1.0 4.0 11.0 13.0 80006149.0
2149 6235.0 41463 l1 PP1 6.0 98.0 1.0 1.0 1.0 0.0 3.0 10.0 12.0 8.0 80006150.0
2150 6235.0 41463 l1 PP1 6.0 99.0 1.0 1.0 0.0 0.0 0.0 2.0 8.0 9.0 80006361.0
2151 6235.0 41463 l1 PP1 6.0 100.0 1.0 1.0 1.0 0.0 2.0 8.0 9.0 6.0 80006362.0
2152 6235.0 41463 l1 PP1 6.0 101.0 1.0 1.0 0.0 0.0 1.0 3.0 7.0 18.0 80006430.0
2153 6235.0 41463 l1 PP1 6.0 102.0 1.0 1.0 0.0 0.0 2.0 6.0 17.0 20.0 80006431.0
2154 6235.0 41463 l1 PP1 6.0 103.0 1.0 1.0 1.0 0.0 4.0 15.0 18.0 11.0 80006432.0
2155 6235.0 41463 l1 PP1 6.0 104.0 1.0 1.0 0.0 0.0 11.0 14.0 7.0 0.0 80006433.0
2156 6235.0 41463 l1 PP1 6.0 105.0 1.0 1.0 0.0 0.0 1.0 2.0 13.0 20.0 80006757.0
2157 6235.0 41463 l1 PP1 6.0 106.0 1.0 1.0 1.0 0.0 1.0 12.0 19.0 16.0 80006758.0
2158 6235.0 41463 l1 PP1 6.0 107.0 1.0 1.0 0.0 0.0 11.0 18.0 15.0 6.0 80006759.0
2159 6235.0 41463 l1 PP1 6.0 108.0 1.0 1.0 0.0 0.0 0.0 0.0 8.0 30.0 80006896.0
2160 6235.0 41463 l1 PP1 6.0 109.0 1.0 1.0 0.0 0.0 0.0 8.0 30.0 41.0 80006897.0
2161 6235.0 41463 l1 PP1 6.0 110.0 1.0 1.0 1.0 0.0 9.0 31.0 42.0 34.0 80006898.0
2162 6235.0 41463 l1 PP1 6.0 111.0 1.0 1.0 0.0 0.0 22.0 33.0 25.0 10.0 80006899.0
2163 6235.0 41463 l1 PP1 6.0 112.0 1.0 1.0 0.0 0.0 0.0 3.0 10.0 11.0 80006911.0
2164 6235.0 41463 l1 PP1 6.0 113.0 1.0 1.0 1.0 0.0 3.0 10.0 11.0 7.0 80006912.0
2165 6235.0 41463 l1 PP1 6.0 114.0 1.0 1.0 1.0 0.0 0.0 3.0 7.0 6.0 80006931.0
2166 6235.0 41463 l1 PP1 6.0 115.0 1.0 1.0 0.0 0.0 4.0 8.0 7.0 4.0 80006932.0
2167 6235.0 41463 l1 PP1 6.0 116.0 1.0 1.0 0.0 0.0 1.0 4.0 9.0 11.0 80007130.0
2168 6235.0 41463 l1 PP1 6.0 117.0 1.0 1.0 1.0 0.0 3.0 8.0 10.0 7.0 80007131.0
2169 6235.0 41463 l1 PP1 6.0 118.0 1.0 1.0 0.0 0.0 0.0 1.0 6.0 13.0 80007178.0
2170 6235.0 41463 l1 PP1 6.0 119.0 1.0 1.0 0.0 0.0 1.0 6.0 13.0 15.0 80007179.0
2171 6235.0 41463 l1 PP1 6.0 120.0 1.0 1.0 1.0 0.0 5.0 12.0 14.0 8.0 80007180.0
2172 6235.0 41463 l1 PP1 6.0 121.0 1.0 1.0 1.0 0.0 0.0 4.0 6.0 4.0 80007223.0
2173 6235.0 41463 l1 PP1 6.0 122.0 1.0 1.0 0.0 0.0 0.0 0.0 7.0 34.0 80007351.0
2174 6235.0 41463 l1 PP1 6.0 123.0 1.0 1.0 0.0 0.0 0.0 8.0 35.0 46.0 80007352.0
2175 6235.0 41463 l1 PP1 6.0 124.0 1.0 1.0 1.0 0.0 8.0 35.0 46.0 32.0 80007353.0
2176 6235.0 41463 l1 PP1 6.0 125.0 1.0 1.0 0.0 0.0 27.0 38.0 24.0 7.0 80007354.0
2177 6235.0 41463 l1 PP1 6.0 126.0 1.0 1.0 0.0 0.0 0.0 3.0 9.0 10.0 80007617.0
2178 6235.0 41463 l1 PP1 6.0 127.0 1.0 1.0 1.0 0.0 3.0 9.0 10.0 7.0 80007618.0
2179 6235.0 41463 l1 PP1 6.0 128.0 1.0 1.0 1.0 0.0 1.0 5.0 7.0 7.0 80007821.0
2180 6235.0 41463 l1 PP1 6.0 129.0 1.0 1.0 1.0 0.0 4.0 6.0 6.0 4.0 80007822.0
2181 6235.0 41463 l1 PP1 6.0 130.0 1.0 1.0 1.0 0.0 2.0 5.0 6.0 3.0 80007944.0
2182 6235.0 41463 l1 PP0 1.0 0.0 1.0 1.0 1.0 0.0 3.0 7.0 8.0 4.0 80000738.0
2183 6235.0 41463 l1 PP0 2.0 0.0 1.0 1.0 0.0 0.0 1.0 3.0 6.0 9.0 80005811.0
2184 6235.0 41463 l1 PP0 2.0 1.0 1.0 1.0 1.0 0.0 2.0 5.0 8.0 6.0 80005812.0
2185 6235.0 41463 l1 PP0 3.0 0.0 1.0 1.0 0.0 0.0 1.0 1.0 20.0 46.0 80000762.0
2186 6235.0 41463 l1 PP0 3.0 1.0 1.0 1.0 1.0 0.0 0.0 19.0 45.0 43.0 80000763.0
2187 6235.0 41463 l1 PP0 3.0 2.0 1.0 1.0 0.0 0.0 19.0 45.0 43.0 23.0 80000764.0
2188 6235.0 41463 l1 PP0 3.0 3.0 1.0 1.0 1.0 0.0 0.0 5.0 8.0 7.0 80004661.0
2189 6235.0 41463 l1 PP0 3.0 4.0 1.0 1.0 0.0 0.0 5.0 8.0 7.0 2.0 80004662.0
2190 6235.0 41463 l1 PP0 3.0 5.0 1.0 1.0 1.0 0.0 0.0 2.0 6.0 4.0 80005412.0
2191 6235.0 41463 l1 PP0 4.0 0.0 1.0 1.0 0.0 0.0 1.0 2.0 6.0 68.0 80000761.0
2192 6235.0 41463 l1 PP0 4.0 1.0 1.0 1.0 0.0 0.0 1.0 5.0 67.0 161.0 80000762.0
2193 6235.0 41463 l1 PP0 4.0 2.0 1.0 1.0 0.0 0.0 4.0 66.0 160.0 162.0 80000763.0
2194 6235.0 41463 l1 PP0 4.0 3.0 1.0 1.0 1.0 0.0 62.0 156.0 158.0 90.0 80000764.0
2195 6235.0 41463 l1 PP0 4.0 4.0 1.0 1.0 0.0 0.0 94.0 96.0 28.0 0.0 80000765.0
2196 6235.0 41463 l1 PP0 4.0 5.0 1.0 1.0 0.0 0.0 2.0 3.0 6.0 8.0 80000888.0
2197 6235.0 41463 l1 PP0 4.0 6.0 1.0 1.0 1.0 0.0 1.0 4.0 6.0 5.0 80000889.0
2198 6235.0 41463 l1 PP0 4.0 7.0 1.0 1.0 1.0 0.0 0.0 3.0 6.0 6.0 80002063.0
2199 6235.0 41463 l1 PP0 4.0 8.0 1.0 1.0 1.0 0.0 3.0 6.0 6.0 4.0 80002064.0
2200 6235.0 41463 l1 PP0 5.0 0.0 1.0 1.0 1.0 0.0 0.0 5.0 8.0 6.0 80000120.0
2201 6235.0 41463 l1 PP0 5.0 1.0 1.0 1.0 0.0 0.0 5.0 8.0 6.0 3.0 80000121.0
2202 6235.0 41463 l1 PP0 5.0 2.0 1.0 1.0 0.0 0.0 0.0 3.0 18.0 26.0 80000479.0
2203 6235.0 41463 l1 PP0 5.0 3.0 1.0 1.0 1.0 0.0 4.0 19.0 27.0 20.0 80000480.0
2204 6235.0 41463 l1 PP0 5.0 4.0 1.0 1.0 0.0 0.0 15.0 23.0 16.0 6.0 80000481.0
2205 6235.0 41463 l1 PP0 5.0 5.0 1.0 1.0 0.0 0.0 1.0 3.0 11.0 19.0 80005334.0
2206 6235.0 41463 l1 PP0 5.0 6.0 1.0 1.0 1.0 0.0 2.0 10.0 18.0 16.0 80005335.0
2207 6235.0 41463 l1 PP0 5.0 7.0 1.0 1.0 0.0 0.0 8.0 16.0 14.0 6.0 80005336.0
2208 6235.0 41463 l1 PP0 5.0 8.0 1.0 1.0 0.0 0.0 1.0 4.0 11.0 15.0 80007644.0
2209 6235.0 41463 l1 PP0 5.0 9.0 1.0 1.0 1.0 0.0 3.0 10.0 14.0 10.0 80007645.0
2210 6235.0 41463 l1 PP0 5.0 10.0 1.0 1.0 0.0 0.0 7.0 11.0 7.0 1.0 80007646.0
2211 6235.0 41463 l1 PP0 6.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 30.0 192.0 80000478.0
2212 6235.0 41463 l1 PP0 6.0 1.0 1.0 1.0 0.0 0.0 0.0 30.0 192.0 307.0 80000479.0
2213 6235.0 41463 l1 PP0 6.0 2.0 1.0 1.0 1.0 0.0 31.0 193.0 308.0 243.0 80000480.0
2214 6235.0 41463 l1 PP0 6.0 3.0 1.0 1.0 0.0 0.0 162.0 277.0 212.0 85.0 80000481.0
2215 6235.0 41463 l1 PP0 6.0 4.0 1.0 1.0 0.0 0.0 1.0 5.0 14.0 16.0 80003663.0
2216 6235.0 41463 l1 PP0 6.0 5.0 1.0 1.0 1.0 0.0 4.0 13.0 15.0 11.0 80003664.0
2217 6235.0 41463 l1 PP0 6.0 6.0 1.0 1.0 0.0 0.0 9.0 11.0 7.0 2.0 80003665.0
2218 6235.0 41463 l1 PP0 6.0 7.0 1.0 1.0 1.0 0.0 0.0 5.0 8.0 6.0 80005335.0
2219 6235.0 41463 l1 PP0 6.0 8.0 1.0 1.0 0.0 0.0 5.0 8.0 6.0 3.0 80005336.0
2220 6235.0 41463 l1 PP0 6.0 9.0 1.0 1.0 1.0 0.0 2.0 5.0 6.0 5.0 80006178.0
2221 6235.0 41463 l1 PP0 6.0 10.0 1.0 1.0 0.0 0.0 0.0 3.0 7.0 9.0 80007524.0
2222 6235.0 41463 l1 PP0 6.0 11.0 1.0 1.0 1.0 0.0 3.0 7.0 9.0 5.0 80007525.0
2223 6235.0 41463 l1 PP0 6.0 12.0 1.0 1.0 0.0 0.0 0.0 4.0 18.0 24.0 80007644.0
2224 6235.0 41463 l1 PP0 6.0 13.0 1.0 1.0 1.0 0.0 5.0 19.0 25.0 18.0 80007645.0
2225 6235.0 41463 l1 PP0 6.0 14.0 1.0 1.0 0.0 0.0 14.0 20.0 13.0 4.0 80007646.0
2226 6235.0 41463 l1 PP0 7.0 0.0 1.0 1.0 1.0 0.0 0.0 5.0 9.0 7.0 80000480.0
2227 6235.0 41463 l1 PP0 7.0 1.0 1.0 1.0 0.0 0.0 5.0 9.0 7.0 3.0 80000481.0
2228 6235.0 41463 l1 PP0 7.0 2.0 1.0 1.0 1.0 0.0 0.0 4.0 7.0 6.0 80005412.0
2229 6235.0 41463 l1 PP0 7.0 3.0 1.0 1.0 0.0 0.0 4.0 7.0 6.0 3.0 80005413.0
2230 6235.0 41463 l1 PP0 7.0 4.0 1.0 1.0 1.0 0.0 1.0 5.0 7.0 5.0 80007645.0
2231 6235.0 41477 l1 PP2 1.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 12.0 36.0 80000199.0
2232 6235.0 41477 l1 PP2 1.0 1.0 1.0 1.0 0.0 0.0 0.0 13.0 37.0 40.0 80000200.0
2233 6235.0 41477 l1 PP2 1.0 2.0 1.0 1.0 1.0 0.0 13.0 37.0 40.0 25.0 80000201.0
2234 6235.0 41477 l1 PP2 1.0 3.0 1.0 1.0 0.0 0.0 24.0 27.0 12.0 0.0 80000202.0
2235 6235.0 41477 l1 PP2 1.0 4.0 1.0 1.0 0.0 0.0 1.0 2.0 6.0 7.0 80000347.0
2236 6235.0 41477 l1 PP2 1.0 5.0 1.0 1.0 1.0 0.0 1.0 5.0 6.0 5.0 80000348.0
2237 6235.0 41477 l1 PP2 1.0 6.0 1.0 1.0 1.0 0.0 2.0 4.0 6.0 4.0 80000589.0
2238 6235.0 41477 l1 PP2 1.0 7.0 1.0 1.0 0.0 0.0 1.0 1.0 35.0 129.0 80000636.0
2239 6235.0 41477 l1 PP2 1.0 8.0 1.0 1.0 0.0 0.0 0.0 34.0 128.0 164.0 80000637.0
2240 6235.0 41477 l1 PP2 1.0 9.0 1.0 1.0 1.0 0.0 34.0 128.0 164.0 113.0 80000638.0
2241 6235.0 41477 l1 PP2 1.0 10.0 1.0 1.0 0.0 0.0 94.0 130.0 79.0 11.0 80000639.0
2242 6235.0 41477 l1 PP2 1.0 11.0 1.0 1.0 0.0 0.0 1.0 3.0 6.0 8.0 80000767.0
2243 6235.0 41477 l1 PP2 1.0 12.0 1.0 1.0 1.0 0.0 2.0 5.0 7.0 6.0 80000768.0
2244 6235.0 41477 l1 PP2 1.0 13.0 1.0 1.0 1.0 0.0 1.0 6.0 10.0 8.0 80000963.0
2245 6235.0 41477 l1 PP2 1.0 14.0 1.0 1.0 0.0 0.0 5.0 9.0 7.0 3.0 80000964.0
2246 6235.0 41477 l1 PP2 1.0 15.0 1.0 1.0 1.0 0.0 0.0 3.0 6.0 4.0 80001082.0
2247 6235.0 41477 l1 PP2 1.0 16.0 1.0 1.0 0.0 0.0 0.0 4.0 10.0 11.0 80001307.0
2248 6235.0 41477 l1 PP2 1.0 17.0 1.0 1.0 1.0 0.0 4.0 10.0 11.0 6.0 80001308.0
2249 6235.0 41477 l1 PP2 1.0 18.0 1.0 1.0 1.0 0.0 0.0 3.0 9.0 9.0 80001490.0
2250 6235.0 41477 l1 PP2 1.0 19.0 1.0 1.0 1.0 0.0 3.0 9.0 9.0 5.0 80001491.0
2251 6235.0 41477 l1 PP2 1.0 20.0 1.0 1.0 1.0 0.0 1.0 4.0 6.0 3.0 80001503.0
2252 6235.0 41477 l1 PP2 1.0 21.0 1.0 1.0 0.0 0.0 0.0 0.0 6.0 9.0 80001536.0
2253 6235.0 41477 l1 PP2 1.0 22.0 1.0 1.0 1.0 0.0 1.0 7.0 10.0 8.0 80001537.0
2254 6235.0 41477 l1 PP2 1.0 23.0 1.0 1.0 0.0 0.0 6.0 9.0 7.0 3.0 80001538.0
2255 6235.0 41477 l1 PP2 1.0 24.0 1.0 1.0 1.0 0.0 1.0 4.0 6.0 5.0 80001691.0
2256 6235.0 41477 l1 PP2 1.0 25.0 1.0 1.0 1.0 0.0 0.0 3.0 7.0 4.0 80001695.0
2257 6235.0 41477 l1 PP2 1.0 26.0 1.0 1.0 0.0 0.0 1.0 3.0 7.0 10.0 80001730.0
2258 6235.0 41477 l1 PP2 1.0 27.0 1.0 1.0 1.0 0.0 2.0 6.0 9.0 6.0 80001731.0
2259 6235.0 41477 l1 PP2 1.0 28.0 1.0 1.0 1.0 0.0 1.0 7.0 16.0 14.0 80001815.0
2260 6235.0 41477 l1 PP2 1.0 29.0 1.0 1.0 0.0 0.0 6.0 15.0 13.0 7.0 80001816.0
2261 6235.0 41477 l1 PP2 1.0 30.0 1.0 1.0 1.0 0.0 1.0 5.0 11.0 11.0 80001968.0
2262 6235.0 41477 l1 PP2 1.0 31.0 1.0 1.0 1.0 0.0 4.0 10.0 10.0 7.0 80001969.0
2263 6235.0 41477 l1 PP2 1.0 32.0 1.0 1.0 1.0 0.0 0.0 3.0 10.0 10.0 80002246.0
2264 6235.0 41477 l1 PP2 1.0 33.0 1.0 1.0 1.0 0.0 4.0 11.0 11.0 7.0 80002247.0
2265 6235.0 41477 l1 PP2 1.0 34.0 1.0 1.0 1.0 0.0 2.0 5.0 6.0 5.0 80002353.0
2266 6235.0 41477 l1 PP2 1.0 35.0 1.0 1.0 1.0 0.0 1.0 5.0 7.0 5.0 80002364.0
2267 6235.0 41477 l1 PP2 1.0 36.0 1.0 1.0 0.0 0.0 1.0 3.0 11.0 13.0 80002374.0
2268 6235.0 41477 l1 PP2 1.0 37.0 1.0 1.0 1.0 0.0 2.0 10.0 12.0 6.0 80002375.0
2269 6235.0 41477 l1 PP2 1.0 38.0 1.0 1.0 1.0 0.0 1.0 5.0 7.0 5.0 80002501.0
2270 6235.0 41477 l1 PP2 1.0 39.0 1.0 1.0 0.0 0.0 1.0 0.0 6.0 13.0 80002538.0
2271 6235.0 41477 l1 PP2 1.0 40.0 1.0 1.0 1.0 0.0 0.0 5.0 12.0 12.0 80002539.0
2272 6235.0 41477 l1 PP2 1.0 41.0 1.0 1.0 1.0 0.0 6.0 13.0 13.0 7.0 80002540.0
2273 6235.0 41477 l1 PP2 1.0 42.0 1.0 1.0 1.0 0.0 0.0 4.0 8.0 7.0 80002830.0
2274 6235.0 41477 l1 PP2 1.0 43.0 1.0 1.0 0.0 0.0 4.0 8.0 7.0 3.0 80002831.0
2275 6235.0 41477 l1 PP2 1.0 44.0 1.0 1.0 0.0 0.0 1.0 5.0 12.0 13.0 80002850.0
2276 6235.0 41477 l1 PP2 1.0 45.0 1.0 1.0 1.0 0.0 4.0 11.0 12.0 7.0 80002851.0
2277 6235.0 41477 l1 PP2 1.0 46.0 1.0 1.0 0.0 0.0 2.0 3.0 7.0 11.0 80002912.0
2278 6235.0 41477 l1 PP2 1.0 47.0 1.0 1.0 1.0 0.0 1.0 5.0 9.0 7.0 80002913.0
2279 6235.0 41477 l1 PP2 1.0 48.0 1.0 1.0 0.0 0.0 4.0 8.0 6.0 1.0 80002914.0
2280 6235.0 41477 l1 PP2 1.0 49.0 1.0 1.0 1.0 0.0 1.0 5.0 7.0 7.0 80002969.0
2281 6235.0 41477 l1 PP2 1.0 50.0 1.0 1.0 1.0 0.0 4.0 6.0 6.0 3.0 80002970.0
2282 6235.0 41477 l1 PP2 1.0 51.0 1.0 1.0 1.0 0.0 0.0 1.0 6.0 6.0 80003439.0
2283 6235.0 41477 l1 PP2 1.0 52.0 1.0 1.0 1.0 0.0 1.0 6.0 6.0 3.0 80003440.0
2284 6235.0 41477 l1 PP2 1.0 53.0 1.0 1.0 0.0 0.0 0.0 4.0 16.0 24.0 80003514.0
2285 6235.0 41477 l1 PP2 1.0 54.0 1.0 1.0 1.0 0.0 4.0 16.0 24.0 18.0 80003515.0
2286 6235.0 41477 l1 PP2 1.0 55.0 1.0 1.0 0.0 0.0 12.0 20.0 14.0 3.0 80003516.0
2287 6235.0 41477 l1 PP2 1.0 56.0 1.0 1.0 1.0 0.0 1.0 5.0 6.0 5.0 80003603.0
2288 6235.0 41477 l1 PP2 1.0 57.0 1.0 1.0 1.0 0.0 0.0 5.0 9.0 6.0 80003607.0
2289 6235.0 41477 l1 PP2 1.0 58.0 1.0 1.0 0.0 0.0 5.0 9.0 6.0 1.0 80003608.0
2290 6235.0 41477 l1 PP2 1.0 59.0 1.0 1.0 1.0 0.0 0.0 3.0 7.0 6.0 80003744.0
2291 6235.0 41477 l1 PP2 1.0 60.0 1.0 1.0 0.0 0.0 3.0 7.0 6.0 3.0 80003745.0
2292 6235.0 41477 l1 PP2 1.0 61.0 1.0 1.0 0.0 0.0 1.0 4.0 9.0 11.0 80003860.0
2293 6235.0 41477 l1 PP2 1.0 62.0 1.0 1.0 1.0 0.0 3.0 8.0 10.0 6.0 80003861.0
2294 6235.0 41477 l1 PP2 1.0 63.0 1.0 1.0 1.0 0.0 1.0 4.0 9.0 9.0 80003932.0
2295 6235.0 41477 l1 PP2 1.0 64.0 1.0 1.0 1.0 0.0 3.0 8.0 8.0 4.0 80003933.0
2296 6235.0 41477 l1 PP2 1.0 65.0 1.0 1.0 0.0 0.0 1.0 2.0 15.0 32.0 80004218.0
2297 6235.0 41477 l1 PP2 1.0 66.0 1.0 1.0 1.0 0.0 1.0 14.0 31.0 30.0 80004219.0
2298 6235.0 41477 l1 PP2 1.0 67.0 1.0 1.0 0.0 0.0 13.0 30.0 29.0 15.0 80004220.0
2299 6235.0 41477 l1 PP2 1.0 68.0 1.0 1.0 1.0 0.0 0.0 3.0 7.0 7.0 80004308.0
2300 6235.0 41477 l1 PP2 1.0 69.0 1.0 1.0 1.0 0.0 3.0 7.0 7.0 5.0 80004309.0
2301 6235.0 41477 l1 PP2 1.0 70.0 1.0 1.0 1.0 0.0 1.0 3.0 6.0 5.0 80004737.0
2302 6235.0 41477 l1 PP2 1.0 71.0 1.0 1.0 0.0 0.0 0.0 1.0 8.0 12.0 80004841.0
2303 6235.0 41477 l1 PP2 1.0 72.0 1.0 1.0 1.0 0.0 1.0 8.0 12.0 8.0 80004842.0
2304 6235.0 41477 l1 PP2 1.0 73.0 1.0 1.0 0.0 0.0 7.0 11.0 7.0 3.0 80004843.0
2305 6235.0 41477 l1 PP2 1.0 74.0 1.0 1.0 0.0 0.0 0.0 3.0 53.0 151.0 80004957.0
2306 6235.0 41477 l1 PP2 1.0 75.0 1.0 1.0 0.0 0.0 3.0 53.0 151.0 167.0 80004958.0
2307 6235.0 41477 l1 PP2 1.0 76.0 1.0 1.0 1.0 0.0 50.0 148.0 164.0 101.0 80004959.0
2308 6235.0 41477 l1 PP2 1.0 77.0 1.0 1.0 0.0 0.0 98.0 114.0 51.0 0.0 80004960.0
2309 6235.0 41477 l1 PP2 1.0 78.0 1.0 1.0 1.0 0.0 2.0 5.0 7.0 5.0 80005207.0
2310 6235.0 41477 l1 PP2 1.0 79.0 1.0 1.0 1.0 0.0 1.0 3.0 6.0 5.0 80005260.0
2311 6235.0 41477 l1 PP2 1.0 80.0 1.0 1.0 1.0 0.0 0.0 5.0 9.0 8.0 80005581.0
2312 6235.0 41477 l1 PP2 1.0 81.0 1.0 1.0 0.0 0.0 5.0 9.0 8.0 4.0 80005582.0
2313 6235.0 41477 l1 PP2 1.0 82.0 1.0 1.0 0.0 0.0 0.0 0.0 22.0 70.0 80005619.0
2314 6235.0 41477 l1 PP2 1.0 83.0 1.0 1.0 0.0 0.0 0.0 22.0 70.0 80.0 80005620.0
2315 6235.0 41477 l1 PP2 1.0 84.0 1.0 1.0 1.0 0.0 22.0 70.0 80.0 51.0 80005621.0
2316 6235.0 41477 l1 PP2 1.0 85.0 1.0 1.0 0.0 0.0 48.0 58.0 29.0 0.0 80005622.0
2317 6235.0 41477 l1 PP2 1.0 86.0 1.0 1.0 0.0 0.0 0.0 1.0 7.0 12.0 80005769.0
2318 6235.0 41477 l1 PP2 1.0 87.0 1.0 1.0 1.0 0.0 1.0 7.0 12.0 10.0 80005770.0
2319 6235.0 41477 l1 PP2 1.0 88.0 1.0 1.0 0.0 0.0 6.0 11.0 9.0 3.0 80005771.0
2320 6235.0 41477 l1 PP2 1.0 89.0 1.0 1.0 0.0 0.0 1.0 4.0 12.0 14.0 80005784.0
2321 6235.0 41477 l1 PP2 1.0 90.0 1.0 1.0 1.0 0.0 3.0 11.0 13.0 8.0 80005785.0
2322 6235.0 41477 l1 PP2 1.0 91.0 1.0 1.0 0.0 0.0 1.0 1.0 6.0 19.0 80005980.0
2323 6235.0 41477 l1 PP2 1.0 92.0 1.0 1.0 0.0 0.0 0.0 5.0 18.0 22.0 80005981.0
2324 6235.0 41477 l1 PP2 1.0 93.0 1.0 1.0 1.0 0.0 5.0 18.0 22.0 16.0 80005982.0
2325 6235.0 41477 l1 PP2 1.0 94.0 1.0 1.0 0.0 0.0 13.0 17.0 11.0 1.0 80005983.0
